run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
0,0.6000749999999998,0.0035257075205454825,20.0,44.8,27.0,9.0,1.8996770921391453,0.24160765145539786,0.9187526177553464,0.1676556038227607,1.7617639629871962,0.2143174470300193,1.8341395744602702,0.12138021636483864,0.1550941415786247,0.288913683295052,0.0013245110175398055,0.0069078026716325345,0.010319499911970181,1.5289506057819217e-05,0.005275626896379202,0.001099695602384535,0.001018295466804562,0.012677690399576202,0.008090056034425457,8.019188349834677,10.941224434669675,9.618367529308543,20.0,44.8,-3.0,0.0,0.6642455646107274,-0.01955181455142015,-0.022891532320453177,0.02510563581951902,0.01783782722672124,0.008408285412713516,0.0006301658747108038,-9.707434557508483e-06,-5.166574611358494e-05,0.00031812392934774255,-9.62079146966943e-06,7.068500969786428e-05,0.0005094874068782053,0.007264797841651024,0.0032684796255790655,0.0034081415815815095
1,0.6000754032258064,0.003555417075841209,20.0,44.8,27.0,9.0,1.8997957071109621,0.23600778622241464,0.9227628712549537,0.16587831505239026,1.7524104188095777,0.21138462890792922,1.8252429723140695,0.1202839850109198,0.15319201306879077,0.2913692025068983,0.0016046126049154888,0.0079501030083691,0.011317149170114185,1.5289746128722824e-05,0.005275942129733467,0.0010996943579408417,0.001233567919506757,0.012888728982876452,0.00883847275781102,8.013074417592744,11.795104551968093,9.349918148424184,20.0,44.8,-2.75,0.0,0.6707054435846306,-0.016638104863710805,-0.02280907264817694,0.025008054684536877,0.01819901520346574,0.008519389358358135,0.0006252767098307738,3.9582193017887306e-05,-7.132501178147457e-05,0.0003311373793448529,-3.138853948254345e-06,7.256536197578984e-05,0.0005144897255757083,0.007610667748875234,0.0040774496720130055,0.002213605909319317
2,0.6000757560483869,0.003543392169951679,20.0,44.8,27.0,9.0,1.8998956034269903,0.23690378036762108,0.9236334255338731,0.16768091267107668,1.7536961181938466,0.2134460428295742,1.826651965574188,0.12107242065537817,0.1539333408450788,0.2908749037756771,0.0020819666872041046,0.007861522436451116,0.009212850227379497,1.5289953122641913e-05,0.0052762140453499725,0.0010996931149859625,0.0016004594311207995,0.012869725096250879,0.007266167970344809,8.00776653216322,11.720424454612733,10.0185254403462,20.0,44.8,-2.5,0.0,0.6723090720272833,-0.02085463712639701,-0.022685282339338184,0.023729830814230014,0.01790529968642852,0.01047681286032513,0.0005629913412642238,1.978188096585271e-05,-5.89220686973767e-05,0.00032053511981306306,2.037642866001533e-05,0.00010974147795065504,0.000496633969513971,0.0071373126676140385,0.002844954803773305,0.005072649220247962
3,0.6000747479838707,0.003583056735168486,20.0,44.8,27.0,9.0,1.899781434622226,0.23221532518646137,0.9203436156269472,0.1656906613234855,1.7484438147659225,0.21060235774017572,1.82142450170552,0.12025920063365766,0.15277729492482583,0.2926841979113444,0.001512918652425514,0.006284670956150642,0.009401407440906047,1.528972504302785e-05,0.005275904968559738,0.0010996966187213607,0.0011630950650130824,0.01257303118877297,0.00740596305696569,8.014707210951073,10.461416760026658,9.94082529508954,20.0,44.8,-2.25,0.0,0.6121861259166597,-0.014575604887279277,-0.021551209728298295,0.05630233586538915,0.05687584911827597,0.03091469377846253,0.003169313791589366,0.0006914255756460619,0.00014503872635715468,0.0032342100229626105,6.878997842188425e-05,0.0009555256062767115,0.003679524710414344,0.009204187387415989,0.003211440597600399,0.005959381753491833
4,0.6000733158531666,0.003513382301749354,20.0,44.79,27.0,9.0,1.9000782898866764,0.2359885661274382,0.9235500663968225,0.1654366455229571,1.7540758904623543,0.21098856074618588,1.8273633267057903,0.11993312508482774,0.15287495644326823,0.28800385415504254,0.0012237604049051259,0.006623639501582374,0.015117118153316527,1.529041015048561e-05,0.0052767653572708935,0.0010997020539476262,0.00094086717792541,0.012630303786633825,0.011716238857896645,8.02248055920829,10.717841159986191,8.760309707282318,20.0,44.79,-2.0,0.0,0.673081953377795,-0.026181651823848948,-0.018437929681024572,0.02989622229788372,0.0281211764526284,0.017107046807065228,0.0008936036910297192,-9.90937267608004e-05,-8.559280650487222e-05,0.0012153228015288503,4.934258300996247e-05,0.00030515133641302697,0.0012070389144857982,0.006925875788166731,0.004788692630023297,0.005132804196345748
5,0.6000767446551029,0.003552630021255193,20.0,44.79,27.0,9.0,1.9000378191972485,0.24250843018346865,0.9243392368549681,0.16908302423414007,1.7606440261121872,0.2157967631609013,1.8332241178599318,0.12272997287505201,0.1565793607411747,0.29236351653934456,0.001317611074601231,0.007851583574700373,0.01370923295013635,1.5290235025328993e-05,0.005276592118927556,0.0010996895341617782,0.0010129927017591054,0.012868347350405806,0.010646507823897538,8.019391691938333,11.71162685136955,8.923469051376342,20.0,44.79,-1.8,0.0,0.6862395070342887,-0.037082929867572514,-0.01612348671128922,0.051334168581602474,0.06862599749164483,0.034866157315257065,0.002634665145468829,0.00017504872927648436,-2.5849883886928922e-05,0.004708577263859698,6.022986297700999e-05,0.0012310704303871952,0.0042871564198578615,0.007370311884216788,0.008962411630855613,0.004193757630394475
6,0.6000782258064513,0.0035475146591188644,20.0,44.8,27.0,9.0,1.8997224006529578,0.2380799839071497,0.9274676220237552,0.16814778562149213,1.7515405042750893,0.2144607438991581,1.823893148002274,0.1221169333954239,0.15597747115368768,0.29617584295031135,0.0008940803688078535,0.005258131722343288,0.017395544758927926,1.5289517648656892e-05,0.005275690909389711,0.0010996842883938204,0.0006875281062777033,0.012430837930781202,0.013452580919829323,8.042110842890544,9.74470916040028,8.574726230019577,20.0,44.8,-1.6,0.0,0.6869377016480411,-0.05120745978382465,-0.020052016186063185,0.062491571668483105,0.08192617825367225,0.04649159234038894,0.003904409191587161,-0.0006691459837904122,-4.9409482228094534e-05,0.006710545477872792,0.000178028321112136,0.0021610323784742773,0.006387993523967114,0.010488318821103532,0.013025229628085278,0.006872027342454722
7,0.6000750302541348,0.0035513535067418656,20.0,44.79,27.0,9.0,1.8999137190174922,0.2418040807336976,0.9280307631544898,0.1695723337157224,1.7564384596007456,0.21665926381119496,1.82900966057872,0.12308901110895609,0.15741476607391403,0.2940108008091313,0.003126128343879912,0.009143647542586017,0.016555974678629747,1.5290013565225536e-05,0.005276280864806238,0.00109969603355869,0.002403033591310576,0.01318435356488781,0.012812173298929672,8.003444804701344,12.804084740099546,8.634328285489168,20.0,44.79,-1.5,0.0,0.6847430413927749,-0.05546309008259201,-0.021112142034111107,0.06301087538294821,0.07526566076664608,0.04331947947646202,0.003969569615715317,-0.00023826000812609844,-7.902278126807128e-05,0.005663777109016079,0.00015910901685606355,0.0018761988072947297,0.005754772766013064,0.014456494564318847,0.011013043515374799,0.007551305728311499
8,0.6000749294070189,0.0035511426493335017,20.0,44.79,27.0,9.0,1.89988414851489,0.238404481543146,0.9251414441573775,0.1674216162747752,1.7513538718963098,0.21331417043299652,1.823705692507628,0.12113187934981764,0.15416047987963863,0.2925364836758366,0.0025464404413663862,0.007266293817582621,0.01091604305462478,1.528995006779417e-05,0.005276197540319705,0.001099696234205334,0.001957463958242236,0.012746363364669652,0.008537045132998597,8.005191675443381,11.228421189351732,9.449336601728008,20.0,44.79,-1.4,0.0,0.6794376758533218,-0.06461980641192988,-0.021973578135912938,0.06649803265698036,0.07738543009259698,0.05416468504197856,0.004421096457707228,0.0005519013621585091,0.0001255136350759626,0.005987296943744367,-0.00023529342628874074,0.0029332213725168856,0.006670807386984241,0.008366535375051333,0.012173029627250446,0.008207388729394765
9,0.6000734167002825,0.003541113913881774,20.0,44.79,27.0,9.0,1.9000498980909817,0.24114417881460223,0.9304052199294308,0.16917483431450375,1.7496150710224276,0.21592462450543423,1.8224801982859327,0.12262304664291862,0.15646366280067245,0.2955395624877523,0.0021881719684800844,0.0073244602666854,0.010542841250322826,1.529035208884141e-05,0.005276692177411077,0.0010997020868978539,0.0016820902904176277,0.012758847552275611,0.008257207739412303,8.00703128140774,11.275240611394862,9.551861019652812,20.0,44.79,-1.3,0.0,0.6587869680524383,-0.07078636281302869,-0.030279144874022362,0.08538545874593877,0.0754975837008837,0.06117720439245176,0.007289205781198477,0.001329137287341499,-0.00013300044267858997,0.005698735278796476,0.00011405425930912908,0.0037418954662921007,0.008364918263143527,0.012886439502398001,0.009126329031206915,0.01148545712627002
