run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
0,1.2002345451010885,0.008991306498253053,14.0,26.86,28.0,9.0,1.8986641149321835,0.25458078661552835,0.9304505148464596,0.16999462965046108,1.9529816980908006,0.12589307188681376,1.9093847050702306,0.12653126350727784,0.09307504644255268,0.3019201015855819,0.003890953679952799,0.0030817116452752685,0.006479911425791753,7.643728709386433e-06,0.0013184090600971388,0.0002749058992646793,0.0029908675369416326,0.003560400916815866,0.004993792923382867,8.000555726234778,15.097481293803092,8.259106634403315,14.0,26.86,-3.0,0.0,1.3399583680156604,-0.03688102647220219,-0.048179766634326965,0.03758603908902172,0.026745262501812465,0.010582360618249484,0.001412160641664348,-4.6767080207846795e-05,-0.0001505911403975682,0.0007150309523459528,5.1371252240761215e-06,0.00011194278179699096,0.001119567187903646,0.010217925063529467,0.0034211305895949697,0.002244522419815544
1,1.2002311577311577,0.009038371760969655,14.0,26.87,28.0,9.0,1.8982179916261783,0.2548635841057809,0.9266778967416074,0.17218875617442536,1.9577759073924001,0.12722368195105108,1.9142186723847414,0.12614489741161003,0.09284687294805842,0.3022667651414378,0.002277935797798669,0.005088989423496162,0.00942804030220536,7.643270248223356e-06,0.0013181073664724127,0.00027490722928982385,0.0017510034104867467,0.004576763620067169,0.007255666029766634,8.001621205093132,15.07962435372177,8.122423988559639,14.0,26.87,-2.75,0.0,1.3490186713169356,-0.036483683001903834,-0.048290159533275576,0.03957112001522692,0.027341507586813144,0.011972431756308606,0.0015652644869299482,3.413549090281348e-05,-0.00017399731549327303,0.0007472676105319131,1.4506133856112465e-05,0.00014328336987546851,0.001227907733668665,0.01115796134596054,0.002015190304520994,0.0046732986788396895
2,1.200233767496112,0.009208648316417838,14.0,26.86,28.0,9.0,1.898103086683503,0.2533184768713213,0.9295213078757835,0.17045509904624898,1.9498659381166157,0.12584515947013053,1.9069342357552075,0.12430209150262975,0.09149006530558532,0.30735594793487775,0.003604097233199601,0.00599672310007926,0.0057209267330755745,7.64312055395183e-06,0.0013180159121467592,0.0002749062011766355,0.002770371406273168,0.0051405273474001085,0.004412292601518593,8.000647606072828,13.85040631639368,8.332361930715987,14.0,26.86,-2.5,0.0,1.3460462690326696,-0.03704704521004832,-0.04700466569384175,0.03784255399104503,0.027647411416062726,0.011897362617778916,0.0014315021045042853,4.2364134905542835e-05,-0.0001604799598391258,0.0007640821654126091,5.2548337299306376e-06,0.00014149220334085986,0.001168538236628877,0.009327266983610303,0.0036169320084711784,0.0033884187339479266
3,1.2002538880248834,0.009267029612117686,14.0,26.86,28.0,9.0,1.8979642750454067,0.2547057076184913,0.9343016226266915,0.17079375504807667,1.9499849477902471,0.12635798773363122,1.9065074350753801,0.12613673602697179,0.09274252062866983,0.30891385542487393,0.004018105866897467,0.0036059184614704847,0.0053033325831259425,7.642857633179934e-06,0.0013178849165870073,0.0002748972697644688,0.0030886048569980186,0.0037838511279859335,0.00409262049319685,8.00052099227173,15.866277477387284,8.386680025062764,14.0,26.86,-2.25,0.0,1.2754037344052327,-0.04804587880239828,-0.043034992417759474,0.07886295280796243,0.08040648057144825,0.04447653478400239,0.00621694628034564,0.0007454816660182462,-0.0004178423908697237,0.006462688431215657,0.0002029105310936257,0.0019773930320277256,0.007328513871794512,0.012919191549148478,0.009257576067584908,0.004512320451700415
4,1.2002510692068429,0.009200113708576811,14.0,26.86,28.0,9.0,1.8989387436033562,0.25705135085010017,0.9335698729912019,0.17287014778841717,1.9552209201292374,0.12816043520615197,1.9111988858861706,0.12766875371846845,0.09418303255809284,0.3058714196320421,0.00382483899520021,0.006293413931672228,0.008394410325228864,7.643920237189211e-06,0.001318563863986791,0.00027489851563366823,0.002940047565077137,0.005334083375180825,0.006462270762527842,8.000575133239183,13.467700527167526,8.154413916381973,14.0,26.86,-2.0,0.0,1.3571736775918912,-0.05376199775284038,-0.047146703221882795,0.050404396743243,0.045889137811425985,0.02432009778383623,0.0026138966058824533,-0.0003193958628377426,-0.00021336799707242132,0.00222456138891174,0.0002687742810476298,0.0006430475973771407,0.002740752796085667,0.010490435316670087,0.006076609421242884,0.005287190093040777
5,1.2002404743390356,0.009268567327340743,14.0,26.86,28.0,9.0,1.8985837177627347,0.2561782158501871,0.9365152357659149,0.17236822342592217,1.9511413232681114,0.12768561263606582,1.9079638501957676,0.1267191279194725,0.0935192862664632,0.3087673597076497,0.003541870178122564,0.006377692942299737,0.009552737796268003,7.643612680594367e-06,0.0013183456491736238,0.0002749035440769834,0.0027225397590499704,0.0053893717523301205,0.007351398769990266,8.000670647883501,13.360341209610153,8.119245865476673,14.0,26.86,-1.8,0.0,1.3377772602151117,-0.07339673283637962,-0.039145801005259294,0.08375222872842676,0.11353148178830905,0.049478872411303255,0.0074002661443352685,-0.00047221403714255063,-0.0006160699667262392,0.012884383978069352,-0.0013239212777899684,0.0024472069648548765,0.01136592854362975,0.013983919892201295,0.016546779463070926,0.008576761645905064
6,1.2002311430793156,0.009236000204112286,14.0,26.86,28.0,9.0,1.898323770634396,0.2584349888270432,0.9355637233346703,0.17412035303379925,1.9542701259467032,0.1292243950812291,1.910956709273697,0.1295245646477306,0.09572711416843784,0.3061584605185228,0.002774697990510153,0.005949190472919514,0.0073286366201697805,7.643398688641403e-06,0.0013181900910024975,0.0002749077611791585,0.00213284380663654,0.005110121156576913,0.005644567800975335,8.001092707886993,13.914911052215825,8.202591151249896,14.0,26.86,-1.6,0.0,1.4004764517210204,-0.11174065440464685,-0.039877527306224965,0.13600805221389467,0.15597984090213504,0.08745904061858846,0.018490989725846996,-0.005718768681504491,-0.00029163604233261334,0.024320236581419286,-0.0003066566995775904,0.007646109803114448,0.025228668055190365,0.019308617122942948,0.016640678750370265,0.009363682421036778
7,1.2002317404817406,0.009476169279804842,14.0,26.87,28.0,9.0,1.897648121490259,0.25786284795102293,0.9414950813816,0.17524300843666,1.9509937332363867,0.12979457141476403,1.9081523283986375,0.1294056399294516,0.0954891159438213,0.31260927104485375,0.0016819892676094086,0.006345043320796593,0.007620657618728883,7.642671757529923e-06,0.0013177230060698551,0.0002749078429804867,0.0012929279108394014,0.0053672825505679195,0.005868571408232916,8.002973079015984,13.39745003422345,8.187366646441049,14.0,26.87,-1.5,0.0,1.3853667198171489,-0.11370711794109652,-0.05182439786580658,0.11864828925940488,0.13913609295769452,0.0949579748371011,0.014071930411469388,-0.0016157272342180317,5.939222272507508e-05,0.0193513226659968,0.0016319259944332857,0.009013513870561674,0.02121838347401393,0.0204071359932229,0.02014272505013266,0.01805214484353728
8,1.2002179237947124,0.00944337860494251,14.0,26.86,28.0,9.0,1.8986199860083453,0.25499784627623184,0.9331325919048696,0.17211418245921592,1.9551319005821948,0.12754548451169523,1.9115446514744843,0.12724417966879065,0.09379289888826134,0.3079377194005051,0.002936207097975764,0.0042540445326730925,0.00710880118610992,7.643777275941584e-06,0.001318408689080911,0.0002749136734283418,0.0022569894809823686,0.004106377844889708,0.0054759646763866765,8.00097589966815,15.915870941656635,8.21531969875483,14.0,26.86,-1.4,0.0,1.380029204594569,-0.13357487359401696,-0.06894634531194947,0.14918499375853334,0.15597232635886657,0.10511630960048014,0.0222474956328416,0.0009047718585993995,0.0009048519140375848,0.024317904370197485,0.0011472438360345797,0.011045142494823364,0.028805271248931227,0.020580862781851117,0.020315330327258272,0.014475699666710792
9,1.2002366835147744,0.009157685930330927,14.0,26.86,28.0,9.0,1.8987900530256314,0.2582048112516174,0.9412470191906225,0.1737978500098405,1.9527610730999034,0.12862876209930188,1.9087127628752063,0.12702502694722997,0.09358051081250157,0.30837022865548686,0.0016354121320941832,0.004873839008685085,0.008311355603734387,7.6438702487743e-06,0.0013185043060469444,0.00027490556206016245,0.0012571266080456658,0.004450845018822006,0.006398533180304583,8.003145825713169,15.349934660529232,8.157522906430549,14.0,26.86,-1.3,0.0,1.3475411639425656,-0.12798326858052086,-0.06724339041480154,0.18745286329723093,0.16768809490311562,0.11907603530811198,0.03512486601843245,0.008673696432924592,0.0005713283256135401,0.0281083558114689,0.0007775225646664746,0.014173589314486949,0.03870340557219415,0.03641663246351979,0.0245159248899611,0.01377522026915362
10,1.200243098755832,0.00916213410670357,14.0,26.86,28.0,9.0,1.8986106394930586,0.256183115675442,0.9362603458324565,0.1723236902233065,1.9557185150216456,0.1276886922255689,1.9115220550676322,0.12734822308447535,0.09384127761709396,0.3072769041657132,0.0032213414144907737,0.004445261054550839,0.004835766409717968,7.64362152214072e-06,0.001318356339427115,0.0002749023292335554,0.0024761612662538165,0.004209131148101592,0.0037350175874021315,8.000810750692121,15.786434465283978,8.464966295523977,14.0,26.86,-1.2,0.0,1.2505870414817828,-0.1113736393050277,-0.03683048217510479,0.22387817526685758,0.1965619271567011,0.1610467345332055,0.05010187395825698,0.014424027813074562,-0.005700759405626733,0.03862156920475395,-0.0015066944084524039,0.025925966702757514,0.05732470493288422,0.06942560381012162,0.031960636955258435,0.024590437520631107
11,1.2002413491446349,0.00918922072250318,14.0,26.86,28.0,9.0,1.898005297697136,0.2530208422155712,0.936322941062848,0.17234652757068677,1.9544197336190265,0.12738196995880488,1.9108479103503448,0.1267183856697321,0.09308357675597183,0.3069268352617691,0.0018511491265896527,0.0026874182391394864,0.006200669729608296,7.642984628034299e-06,0.001317942805142981,0.0002749031341987439,0.0014229523518804992,0.0034157667223143834,0.004779788430995009,8.002454740800795,14.091687594201591,8.282949409432314,14.0,26.86,-1.1,0.0,1.0214231519679051,-0.08082532222166544,-0.03963841363002074,0.23901669291218064,0.23654449000820635,0.18505318263723655,0.05710663730080836,0.016349483619103534,-0.00477442462908461,0.05593143045595706,-0.0038564617214764106,0.034231365987217016,0.07363471687199122,0.039352515816677355,0.026446038904696538,0.02686075680515517
