run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
0,NaN,NaN,20.0,59.69,47.0,15.0,3.099747226838815,-0.1081055231869108,1.0461551093147592,0.07075767207280005,1.9772175197842226,0.17510809841093583,2.0205095284949985,0.05463674399914312,0.14874347191048162,0.3632438813740156,0.0016510105615640338,0.009415227567360232,0.024917821080325718,2.7577821062844122e-05,0.019375128240396007,0.0024749082824076763,0.0009154985599223742,0.044790564789660495,0.014495912668880256,14.116996816027571,8.252698288373447,17.768970167560816,20.0,59.69,0.0,0.25,0.1587461578118055,-0.00830650040748442,-0.06575434628583861,0.06428475007593666,0.07846414517669757,0.049889580752198626,0.0041320084915329545,0.0005581260308353047,-0.0006320384190689862,0.006155846489738657,0.0005140121785267037,0.0024886567163240714,0.006388255848797842,0.010173434694635115,0.012736709403676121,0.00828971859344719
1,NaN,NaN,20.0,59.27,45.0,15.0,2.999841873565089,-0.05616613877264533,1.0118899212884438,0.07699406744951538,1.9759742506384894,0.18522261935758388,2.0319588221972933,0.058899694266035446,0.15175514033583232,0.3684335861506712,0.001837272064207001,0.01369651327595536,0.019080531209574352,2.7142016488950876e-05,0.018749624941408652,0.0024749060563361795,0.0010184905786042927,0.04349229418091337,0.011509617598758846,14.09154717589054,8.573122941145758,19.755955945238167,20.0,59.27,0.0,0.25,0.15151718880581358,-0.005587089360328873,-0.07921097542052004,0.06451228259063205,0.07001528101941214,0.054022863767957154,0.004161304705052923,0.00026444802412793264,-0.001019194165112075,0.004901515417890581,0.0007388314475332729,0.002918098219443016,0.005990459171193261,0.011459424820065602,0.010527297766623039,0.01378918696732766
2,NaN,NaN,20.0,59.72,44.0,14.0,2.8993472778271547,-0.0034461293443258456,1.0023550141426558,0.0848797356837585,1.9638107823540798,0.20187525570936593,2.0219967108336867,0.06327183325885492,0.15808467360838627,0.3768655729842653,0.0015496560350039576,0.010650124811150895,0.017266019920727283,2.6713820739074732e-05,0.01812422670063491,0.002474905450074506,0.0008958535069857301,0.041961701021360584,0.010959763237493463,13.108025320244886,8.396346330799405,18.99985896231878,20.0,59.72,0.0,0.25,0.16348288027232422,-0.0026684289985483612,-0.07116893263529198,0.06710875882461297,0.06768305324164903,0.053849267292255934,0.004503018594374961,0.0011249218415177885,-0.000934674714441561,0.0045804190350222556,-8.96676798579703e-05,0.0028993785648025643,0.005991408097099891,0.013514948130727894,0.010998457844229101,0.016153442836477672
3,NaN,NaN,20.0,59.27,42.0,14.0,2.7999150208193315,0.025746796266160575,0.9825892697827168,0.08524831412274508,1.9281031624273002,0.20004993904907542,1.9940589812863767,0.06362705020957597,0.1568777896343714,0.36676111015102647,0.0026584485976629576,0.013127925097114562,0.023639144003305915,2.6293808755659066e-05,0.01749925010063155,0.0024749042115830297,0.0015355670352348047,0.04062614403770269,0.014338087415617854,13.035593001541391,8.647527295858245,16.658504077499767,20.0,59.27,0.0,0.25,0.15383549790297532,0.0044970715765213784,-0.06430455835015915,0.06077646842114655,0.06143646736219122,0.04813141467893845,0.0036933088082826884,0.0006651007433893613,-0.0008881291651294091,0.003773958946503527,3.4195951043381485e-05,0.0023163381168009992,0.004891802935793607,0.015215415872141558,0.008125048978587427,0.016937457598594684
4,NaN,NaN,20.0,59.75,41.0,13.0,2.6995837831423826,0.07187037365736668,0.98394167267728,0.09079741175895814,1.908965559298599,0.21066864224961762,1.982389168413147,0.06693740988109147,0.16186969929554854,0.3696216812994481,0.0010393386027938577,0.01153850012189361,0.01489728951568402,2.5882553517650992e-05,0.016875009732803738,0.0024749042955364716,0.0006294869768105202,0.039147365236090206,0.010096428901896843,12.193079504255588,8.578373455725872,18.569997648338294,20.0,59.75,0.0,0.25,0.1473485536459517,0.0068655346157234275,-0.06683333352484898,0.0574822273545799,0.06278936928476062,0.04332719380064009,0.003303790838189319,0.00033927781343299335,-0.000391570792762921,0.00394200898261261,0.0004429777566906981,0.0018770095911007862,0.004561404705951358,0.009619612826877488,0.00855042310132189,0.010554863759947776
5,NaN,NaN,20.0,59.27,39.0,13.0,2.5996296587970456,0.10007431938151602,0.981724558165208,0.09405395732438507,0.7516163375600717,0.21510415282096734,0.8296128550819842,0.06965028520997246,0.16578664348617692,0.3663085420890134,0.002054282938915786,0.020043036044223278,0.03059230274964172,2.547945797474537e-05,0.016249989460491058,0.0024749041579646353,0.0012420829012533736,0.0383240998733833,0.018959316813000514,12.0479727540966,9.891644000892208,13.977058206593291,20.0,59.27,0.0,0.25,0.15152546483363735,-0.004266743053812467,-0.06479386315393604,0.059365459465607985,0.06593084555817744,0.04901246516437023,0.003523809056175227,0.00035630059668175423,-0.0005223489585571475,0.0043463229358181275,0.0007440504050545391,0.0024019158818321903,0.005136023936912772,0.01479283426009789,0.009968626143848504,0.010513334416304252
6,NaN,NaN,20.0,59.79,38.0,12.0,2.4998014242337008,0.125797371012995,0.9726257515383978,0.09932962573506451,0.8076432379966538,0.22176783599112104,0.8943410806035162,0.07252988665494497,0.16732176679554905,0.3610698290017616,0.0017405519194063472,0.015756172085202882,0.016018880448034723,2.508584982489524e-05,0.015625595749869856,0.002474903596634263,0.0011066019227946502,0.036597502048443906,0.011098886852706142,11.05481265785898,9.364251603783611,16.358686222535272,20.0,59.79,0.0,0.25,0.12683199316497962,-0.008691128456760169,-0.03848554923275011,0.05191335478288459,0.05133532338831319,0.03895783548474132,0.0026946577523375456,-1.0545745279577645e-05,-0.0004629892166301566,0.002634984274401119,0.0005167223544482324,0.0015175222302822495,0.0034235821285104567,0.0120286772881612,0.011199008561656126,0.010042504985656597
7,NaN,NaN,20.0,59.26,36.0,12.0,2.399723270598336,0.14976072021518178,0.9489396072516539,0.10494804491613412,1.8314966435348914,0.23048799752088633,1.9243644477291175,0.07617734552651967,0.1719407116488465,0.36295970828239577,0.0020288524304915966,0.012553508550282411,0.025864674743329617,2.4701434000744437e-05,0.01500067416768973,0.0024749021598836174,0.001289659696330418,0.03494647308952835,0.016950905692846845,11.039120156123992,8.938891819218474,13.328714340591096,20.0,59.26,0.0,0.25,0.10205234348338006,-0.003037315356837286,-0.02271561390755357,0.04690814596878324,0.0511965005627341,0.03536766515331502,0.002200093927184581,-0.00015763419081193705,-0.00027460416079017454,0.0026207478591632237,0.00019628213726645825,0.0012507124322662956,0.0030357771093070503,0.009525468090847361,0.013109684048623903,0.010069109587955188
8,NaN,NaN,20.0,59.83,35.0,11.0,2.2996101980848835,0.166782528916489,0.9319015833542359,0.10471471193633879,0.8087772101290774,0.22468753800833835,0.9101925528691549,0.07577992099938094,0.16672729382585633,0.34532041395085744,0.0012794029197662302,0.009442363189126422,0.019242356881893668,2.4326635562011677e-05,0.014375137700327615,0.0024749011482961625,0.0008603021590471836,0.03336881622400247,0.013584005750457779,10.079496420227334,8.629260683940108,13.415199345555202,20.0,59.83,0.0,0.25,0.10862164213783614,-0.005570800918949539,-0.026983053048512264,0.05099372048510043,0.05087031332556748,0.03998497956253971,0.0026000330966342547,-0.00018471270551991876,-0.000769692936763014,0.0025874639236137106,0.0004852662671245418,0.0015985978878059455,0.0033930474540269555,0.012791294961797836,0.007759128056837211,0.010157595587379678
9,NaN,NaN,20.0,59.26,33.0,11.0,2.1997629371994636,0.17851296414846943,0.9096860259322355,0.11221241687761918,1.7454811700601782,0.2329231764510977,1.856307587107183,0.08100760158179757,0.1717953838933486,0.3547798802772437,0.0013592680539485816,0.013209564056486925,0.01777341679689728,2.3962450732636072e-05,0.013749852109123906,0.0024748998568334085,0.0009138873257503762,0.03220103871495522,0.012666290125518483,10.068341256488505,9.346163642757848,13.928627588999715,20.0,59.26,0.0,0.25,0.10637098843613957,-0.008261589382919713,-0.025324121285454092,0.05315333069638956,0.05004017840526015,0.03841941540131094,0.0028249167479500953,-0.0001896405986772893,-0.00041759651399529257,0.0025037005527091703,0.00011766521444485682,0.0014758634956368968,0.0034022403981480813,0.01485551570064248,0.008505604661185408,0.014869791487067529
10,NaN,NaN,20.0,59.89,32.0,10.0,2.1002073635102647,0.19068640124899197,0.9081333926266791,0.11966032994072376,1.7313398937795426,0.24074470053377106,1.8503191905251095,0.0859443687659559,0.1761868409292211,0.3455005984336634,0.0015710811911099937,0.007680379900480999,0.01606099904204431,2.360951474622525e-05,0.01312511243704985,0.0024748997677386726,0.001124381503553005,0.030440080646228107,0.012209616990011827,9.040642982963293,8.548343006851109,12.959500086081203,20.0,59.89,0.0,0.25,0.098888694122314,-0.00018801704159659733,-0.014904863434554447,0.051507841071680986,0.04537460153352418,0.03905377128270157,0.002652725145150597,6.176235257712381e-05,-0.0008417798333525577,0.002058596397835204,0.00013506564545322187,0.0015250058760378905,0.003118163709511846,0.018214181677572508,0.005878212833133229,0.009916686254998017
