run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
10,1.200292313664596,0.011442567413318262,14.0,26.88,31.0,10.0,2.099801144926375,0.2505165609359917,0.9822836077609667,0.13783730047091358,2.004283733786237,0.11469510769268151,1.9386936103371166,0.10166071015833249,0.08376953723884391,0.36183935412447293,0.0090515698141629,0.008423761366780056,0.00805364290569823,7.86847647698385e-06,0.0014579691213756367,0.0002748826220370971,0.006475112524203812,0.006521708587324855,0.005774657317330803,9.000136020945924,13.805956953328772,9.209507565560196,14.0,26.88,0.0,0.25,0.2898113351180677,-0.0179887378216694,-0.014845496909356652,0.15712713325277466,0.1576826781517824,0.10415258513190304,0.02467935178994785,-0.0051143575869913565,-0.003838574507548215,0.0248541711339772,0.002574933694574618,0.010843549902317604,0.030188536413121324,0.056041715630102226,0.03247759200339514,0.027568690417819473
11,1.2002762064873416,0.010276311630502166,14.0,26.64,29.0,9.0,2.000442660774918,0.25848299116725815,0.9647129795037916,0.1536895355747455,1.9736892213476327,0.12035405115209302,1.9186882216631098,0.11152380349599772,0.08681580200172877,0.3447322533092166,0.003026997632097936,0.005188781165976652,0.008906035758053795,7.755413582552438e-06,0.0013890350166705385,0.0002748888973392437,0.0023267772328333706,0.004720479981601846,0.0068549490214856994,8.000945253412679,15.287857935276548,8.137175355854168,14.0,26.64,0.0,0.25,0.31899010329512817,-0.018160395993675926,-0.042340189825557026,0.1527281374283723,0.15292596066586273,0.10110916217884788,0.023316649645648425,0.0018924453686615624,-0.0030161912342764803,0.023377087525004493,0.0006922281806112875,0.010219018743487792,0.02845637795707036,0.03065378015460663,0.02336445900162963,0.019629036396751693
12,1.2002518468118195,0.009217060991231991,14.0,26.86,28.0,9.0,1.8990734244205292,0.268970302947726,0.9607753566378352,0.17402892352830013,1.9488728516315785,0.12958962688960657,1.9048706812524552,0.12573343687194025,0.09332162607329164,0.3259274503017867,0.002836719705608019,0.002821190182545394,0.005189718881349879,7.644109054048291e-06,0.0013186870318972282,0.0002748997922300135,0.0021805174371636264,0.0034633689644926724,0.004005691866403197,8.001045642887258,14.464887023282888,8.403781849393633,14.0,26.86,0.0,0.25,0.32343112834179344,-0.011085602994020739,-0.03565902021599674,0.16344179140181606,0.16644608795018173,0.12975266541242247,0.02670282492792789,-0.004745447735481221,-0.008299979952316358,0.027693520310575696,0.006667025251367057,0.016829208398509224,0.03561277681850641,0.048238839454888015,0.033585211645534394,0.030087429350038476
13,1.20022748015873,0.008902010575873712,14.0,26.6,26.0,8.0,1.7989982863221627,0.26425507763580663,0.9332654856717698,0.18562065884767734,1.8985061956549756,0.131307423916702,1.8643506278397255,0.13383252890739739,0.09443070603012454,0.31179129571904857,0.0021343763459254427,0.003359080194127445,0.005506186949101572,7.5383998896568245e-06,0.001249221809491024,0.000274909296231256,0.0017844001292181078,0.0036739648988511654,0.004613026351275469,7.0013971308187735,14.996078348318349,7.279437590991457,14.0,26.6,0.0,0.25,0.3458629861034636,0.015647619033540925,-0.03495753969930645,0.14529566461724922,0.1477137037432417,0.1181955144965583,0.021102446189071512,-0.002421439273050306,-0.004852654017604756,0.02181067980597731,0.002492273287334952,0.013964635925023939,0.028438880960036376,0.040426393123320706,0.029299382949310924,0.02761754490610953
14,1.200214731098987,0.008759264233511508,14.0,26.83,25.0,8.0,1.700050910400097,0.2577752563383115,0.9064821515571134,0.19860504041640284,1.8394882030055348,0.13419122177153767,1.8147954756786286,0.1432700247056085,0.09667887465257428,0.3025952652660074,0.002933698968502538,0.00355809747340016,0.0036974593725301414,7.4380398313755794e-06,0.0011804842045463853,0.00027491357401583725,0.0024526456458142864,0.0036824706672417226,0.00310742046234869,7.000719954947736,14.749006009538512,7.619811631698026,14.0,26.83,0.0,0.25,0.3314259548857373,-0.009185083792499445,-0.04562860477656933,0.1613782448828935,0.1490985890858528,0.13025233134674663,0.026032788686127933,-0.002999851396933889,-0.007768307491137677,0.02222170891234809,0.004814407943669151,0.01695905810270411,0.03260677785059007,0.06667181493993317,0.03676991392609612,0.03246516656816032
15,1.2002170055821373,0.007973087625613226,14.0,26.54,23.0,7.0,1.6003195054237624,0.2459939215757144,0.8763229276352386,0.21160787258443114,1.7744400866917496,0.13538769818711385,1.7591524757116892,0.15351817448246158,0.0979241881792663,0.289322694141228,0.004978661491886963,0.002087078266960827,0.005331378083194469,7.341315179019189e-06,0.0011112049522839526,0.0002749108243473625,0.004604494974321889,0.0029325920384922523,0.0049333186390067485,6.000182642841017,13.51760686910393,6.223810477900044,14.0,26.54,0.0,0.25,0.3280614278844651,-0.002024720879811927,-0.016651515133918056,0.14788283541144034,0.1208753251895153,0.1215665158120749,0.021860609701385657,-0.001988141490928453,-0.0037336673077025323,0.014605018544200708,0.003205477915592378,0.014772525255616209,0.025619076750601287,0.03608797955841176,0.016502891823100132,0.03020095356378355
16,1.2001946721311476,0.006842703098060114,14.0,26.81,22.0,7.0,1.497647349963366,0.2306105452816459,0.8510544235436613,0.22939556142148845,0.5180215465238812,0.13749013726099205,0.5095077249516592,0.16793216344773065,0.09984567600696355,0.27076987593813595,0.001746955310177595,0.0029659050214160686,0.005778585123455698,7.24675156513975e-06,0.0010399120905780657,0.00027491966298316575,0.0016156671640581873,0.003294504704161032,0.005346551288339972,6.001445469645157,13.353320731455966,6.190469470764921,14.0,26.81,0.0,0.25,0.30173945308606565,-0.0008247461928157201,-0.01837704915113116,0.1383626284423774,0.1374020148751173,0.11539009746850352,0.019136738739737494,0.0025782494955736914,-0.002501653137187645,0.01887194471684276,0.0022832694400101777,0.013309677531107766,0.02565918049384401,0.030542026690352546,0.02236976543753372,0.02649209851393815
17,1.200216793739968,0.007678896335236993,14.0,26.46,20.0,6.0,1.3996434044028772,0.205568082692839,0.8200482094268329,0.26383417814693566,1.6599554867558486,0.14795782873065738,1.6612002722074635,0.1950032631403845,0.10854461961289139,0.26757753470449336,0.005254167832284159,0.0031761370443487303,0.006130160057277758,7.161052145043171e-06,0.0009718065911838395,0.0002749078933220809,0.005513904742931797,0.0036015720202115147,0.006426206643406292,5.0001114545872385,10.18602234130304,5.120927198591836,14.0,26.46,0.0,0.25,0.39863975936935914,-0.024709069057332986,-0.04018298550133323,0.17757352062259663,0.17679296149148793,0.1818657824801648,0.031519691629827325,0.00011087146986658993,-0.007462104014746709,0.031243208796641435,0.007661735830404157,0.03306189029986856,0.04791239536316866,0.02198794620822647,0.04423257012522383,0.044317878655625864
18,1.2002146504320501,0.007759075062291361,14.0,26.73,19.0,6.0,1.302067762994009,0.17802056815826445,0.7847830722351129,0.2972097672652418,1.607141107739736,0.15450188750538071,1.6178658850250647,0.21481837261330977,0.11079669578008712,0.28027259605083144,0.0020895836330908045,0.002678164309397044,0.0037506840336826606,7.0807375627199224e-06,0.0009040729271550188,0.0002749070936785263,0.0021928682052271085,0.003123643661964862,0.003926918203496636,5.0006889605259675,10.969626443185339,5.32406871857814,14.0,26.73,0.0,0.25,0.4313841917507374,0.015808493943062416,-0.007992930069254113,0.1959793294779836,0.2070648514570273,0.18086891770352362,0.03839279420175817,0.0050286255158825165,0.0014510906266758975,0.04285899236573992,0.004051236570169882,0.03270071638676983,0.05697625147713396,0.06418334783799302,0.03495397098966418,0.025548025229830504
19,1.2001494939271253,0.006922984868508745,14.0,26.35,17.0,5.0,1.2007691497626076,0.15492521881683313,0.7539395316575686,0.3160608817242589,1.528164861056705,0.1524101105389065,1.5493448433710424,0.2296975142746477,0.11046080560465416,0.2927777954053674,0.004334822653461962,0.004535266506602862,0.009425290186468205,7.0029495059637725e-06,0.0008338006862007924,0.0002749354354980578,0.00538237294704905,0.0055168123131499455,0.011688950634527386,4.000104395247768,5.3892893836148685,4.034071378962061,14.0,26.35,0.0,0.25,0.5135999193426748,0.04928953789089771,-0.07962307690228958,0.20377450091312896,0.19813043956544973,0.1675803165062277,0.04150721542376391,0.00288540242944093,-7.868329571770686e-05,0.03923975231878017,0.005952785529298639,0.028071792778918418,0.05440938026073125,0.05757331353568661,0.014016761143503559,0.05261503708973961
