run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
219,0.4000283721221223,0.003360746345885229,20.0,59.96,29.0,9.0,1.8998847377520847,0.2048665782295296,0.9377608409569523,0.15751971242222582,1.5655428201918722,0.29324361388757436,1.7151983897773024,0.11406829759770508,0.21220669467841313,0.36392227700945373,0.0009933921009750446,0.006355147364830674,0.016364156797280576,2.2935694888781743e-05,0.011871820765210728,0.002474550491816451,0.0007641539145957801,0.027522015229577153,0.013160512394668611,8.076759987710261,8.508925253125827,11.159021456382021,20.0,59.96,1.8,0.5,0.4200269026426343,-0.004010885962657654,-0.0017383633692240998,0.022935386101498808,0.02212849158095237,0.010707414278504513,0.0005259661158130599,4.593522988950811e-05,-2.236089321147987e-05,0.0004896088696107864,3.6500971470630854e-05,0.00011463437509602039,0.0005651046802599333,0.004855841273594405,0.004267557064282829,0.0038478666437364076
220,0.4000294356856858,0.003384250670220755,20.0,59.96,29.0,9.0,1.8998184949319747,0.201788053285298,0.9312849347202412,0.15472481366502241,1.5655936607015022,0.2878124584133738,1.7152788610710312,0.11204788137489628,0.20837466395788143,0.36258643204702956,0.0008519479765519454,0.008504315639579246,0.020508924726884335,2.2935409349580203e-05,0.011871323837399533,0.0024745369503659095,0.0006555277821268515,0.027652700198951555,0.01618612130847688,8.104359227354298,8.90938569457814,10.0609735669449,20.0,59.96,2.0,0.5,0.4261436442041898,-0.006090090156355579,-0.009670045087148936,0.02165304466207093,0.016742909239287892,0.007978595056004097,0.00046879567767928784,-5.676624531652286e-06,-1.4166263629954733e-05,0.0002802899340931055,3.964285118927303e-06,6.365001385509698e-05,0.00040636781281374516,0.007760053128390776,0.002401637911005608,0.0029944813415267732
221,0.40002902902902904,0.0033850744262361398,20.0,59.96,29.0,9.0,1.8997075554141603,0.198734291567102,0.9243645739502948,0.1544537829775126,1.5688004155025328,0.2870125911625476,1.718724779965577,0.11181021519253952,0.20768124882393185,0.3593172796051436,0.0006184908400635841,0.007619178777157729,0.02625226983045886,2.2935073943236662e-05,0.011870654987147499,0.002474541574895446,0.00047634355481680204,0.027590591731816366,0.02048044046184385,8.19798383150977,8.730862038733267,9.271305985282599,20.0,59.96,2.25,0.5,0.4209161562580084,-0.007198698752012837,-0.011811311354378105,0.020597920166888967,0.01691078150926006,0.007828258052640688,0.00042422122118135824,1.0888664733319289e-05,-4.387679537077318e-05,0.00028593874865492626,-5.682603183292971e-06,6.127395626784557e-05,0.00038571696305206505,0.0049659048764200886,0.0031544771994036877,0.003269771708867191
222,0.4000289664664665,0.0033589839372416288,20.0,59.96,29.0,9.0,1.8996538773332103,0.19628626604127405,0.9281454952363947,0.15503162140344207,1.5641633005021474,0.28761137124419905,1.7140397335224924,0.11230650621813502,0.20843916664459824,0.36141887318479177,0.0008069390985248465,0.010140055701089593,0.023555362822273045,2.2934911608006544e-05,0.01187033814995362,0.0024745425740369895,0.0006209694778923154,0.027788188705314337,0.01845446796641958,8.116319401935845,9.288802298246312,9.573654373486924,20.0,59.96,2.5,0.5,0.3963941444901076,-0.006891391474420454,-0.010232732763748269,0.030844264012444188,0.027288724375746833,0.0141054856789769,0.0009512495823514331,0.00018638987845544743,-1.805954103948941e-05,0.0007445813005682351,1.2835336314570575e-05,0.00019893983075355617,0.0009473853568366121,0.011985765515897619,0.00857660265039791,0.0027880994787247318
223,0.40002972465581993,0.003402409292016282,20.0,59.95,29.0,9.0,1.8999884820251365,0.20161084293603845,0.9212933607360209,0.15477570094613444,1.5743764444821862,0.28833143264501937,1.7252862523995218,0.11212172164555274,0.20869329528429273,0.3571678368490512,0.0006482158894843146,0.010396115388313214,0.024400813557264187,2.293594552128729e-05,0.011872374385451486,0.0024745327937371027,0.0004991467026189224,0.027817589328364895,0.01908812458304176,8.180260805960492,9.353329450042882,9.468369825485649,20.0,59.95,2.75,0.5,0.4212942432253173,-0.007978222846040136,-0.009217647092258942,0.02109408009663821,0.017744724048962233,0.00994730461947418,0.0004449045254844492,-4.41379299659526e-06,-5.158952285660381e-05,0.0003148358229090409,-1.7441967232930518e-06,9.893648510385235e-05,0.00042933841674867125,0.005604933894908075,0.005164635507543761,0.004149795004582555
224,0.4000289977477479,0.003382312801457442,20.0,59.96,29.0,9.0,1.8996273015523963,0.2033665539585198,0.9282715469418421,0.15631887857929874,1.5704286807762835,0.2909444317145104,1.7201382752211714,0.1132865118366545,0.2110850120543452,0.359521998735912,0.0010314421284441774,0.009777035235553727,0.024470886442722245,2.2934818940406107e-05,0.011870160788861165,0.0024745421952665652,0.0007933802572829074,0.027754170636135733,0.01914071188726677,8.071195868606042,9.199272464979815,9.460124814588113,20.0,59.96,3.0,0.5,0.41814965032063445,-0.010228478552889428,-0.0075038789159675885,0.020410181641589236,0.016961515469008783,0.007728028412165062,0.0004165233905792726,1.4728260149020485e-05,-3.612254151323988e-05,0.00028765700938192506,-6.385240486554435e-07,5.971495036356238e-05,0.00038194767516238,0.0064248556612526535,0.002821514440228373,0.002390634224223573
225,0.4000300613113114,0.0033913320013182276,20.0,59.96,29.0,9.0,1.8999038467258749,0.197548843784188,0.9181933114119134,0.15314877875118896,1.5761817790780182,0.2847597375734452,1.726240601886572,0.11102353765299819,0.20664809721930663,0.3623272637982131,0.0010684312537342087,0.009122209131678199,0.01778516228691665,2.293565970777147e-05,0.011871839576629739,0.0024745284535753966,0.0008217933223641535,0.027701808681988405,0.014186953658031817,8.06635663093731,9.045144685020343,10.705484479087774,20.0,59.96,-3.0,0.625,0.4441641645955371,-0.01307244748907554,-0.01755067573209341,0.029310144192226748,0.019307174724878768,0.008555321603624879,0.0008589770595069902,-4.661655911083726e-06,-0.00012322066103093393,0.0003727203533399984,2.073519129941664e-07,7.318436939213358e-05,0.0006524408911195612,0.0068431249146381845,0.0018732427485592302,0.0016506428333456142
226,0.40002952952952964,0.0034504205320904503,20.0,59.96,29.0,9.0,1.8998243963379913,0.19858540521564103,0.9222263154061913,0.15462819548545498,1.5605173734850557,0.28741368292307073,1.7105093779445795,0.11208727857202044,0.20837230966115503,0.3681774311153426,0.0006788444847248214,0.012528506677337094,0.025561082065903535,2.2935408885201068e-05,0.011871327740572207,0.0024745352695264462,0.0005226474299483746,0.02805897819342346,0.019959981734892634,8.164357317281853,9.950189114435023,9.340023709069667,20.0,59.96,-2.75,0.625,0.4389265518378209,-0.013037037068622064,-0.020187312375756564,0.029916343117028503,0.022499541973665025,0.01185934440278058,0.0008948756000621582,2.485175961090562e-05,-0.00010633720614369547,0.0005061660470090704,-5.101532522602411e-06,0.0001406264515594508,0.0007708340493153398,0.00526394773432446,0.003934396957431077,0.003768813156733282
227,0.40002918543543564,0.0033883866907559184,20.0,59.96,29.0,9.0,1.89975148984244,0.20074989664288143,0.9254668752284453,0.15601818595566477,1.5683688938896663,0.2904345637442337,1.7186665435482233,0.11289094563703586,0.21027439288843938,0.36529901964011047,0.0004443530496801347,0.01035154057203949,0.02527159305897625,2.2935210585396804e-05,0.011870927003837609,0.0024745397119272927,0.00034289828546124824,0.02780993936923495,0.01974223048538719,8.383408756173845,9.34223654264424,9.37045337112703,20.0,59.96,-2.5,0.625,0.420792167435761,-0.01211636643298285,-0.016071196244206273,0.03297538509196246,0.02908125097804309,0.015078323437892952,0.0010872399639024139,-0.0001433028338593652,-4.3078482688373385e-05,0.0008456133377324108,-3.5705977207510043e-06,0.00022732738977007208,0.0010800903457024484,0.005429885100937735,0.0025991423493618737,0.002064004984224872
228,0.4000296859359359,0.0034134927615968465,20.0,59.96,29.0,9.0,1.899747715083547,0.19384573867287636,0.9207188410715508,0.15252964104156708,1.5625700487538174,0.28354375442117874,1.712374852252716,0.11047006429179618,0.20514852899892574,0.36435495439608223,0.0006788393553168906,0.008486753710895908,0.02258242154221109,2.293515850601158e-05,0.011870852080092437,0.0024745332444327975,0.0005226434749446481,0.027650333124642715,0.017727233901591855,8.164356212822792,8.905729390994022,9.709092872415992,20.0,59.96,-2.25,0.625,0.44226226256834017,-0.01185948452673672,-0.016734109171563073,0.028759233491127592,0.01957382634928004,0.009414694056993323,0.0008269900208181413,-9.249817634475822e-06,-0.00010647501319502171,0.0003830867381772511,-4.74469434509598e-06,8.862537353811336e-05,0.0006493510662667529,0.007809284788044645,0.003958091177463985,0.002802943192518713
