run,mean_tow_speed,std_tow_speed,t1,t2,n_blade_pass,n_revs,mean_tsr,mean_cp,mean_cd,amp_tsr,phase_tsr,amp_cp,phase_cp,std_tsr,std_cp,std_cd,std_tsr_per_rev,std_cp_per_rev,std_cd_per_rev,sys_unc_tsr,sys_unc_cp,sys_unc_cd,exp_unc_tsr,exp_unc_cp,exp_unc_cd,dof_tsr,dof_cp,dof_cd,t1_wake,t2_wake,y_R,z_H,mean_u,mean_v,mean_w,std_u,std_v,std_w,mean_upup,mean_upvp,mean_upwp,mean_vpvp,mean_vpwp,mean_wpwp,k,exp_unc_mean_u,exp_unc_mean_v,exp_unc_mean_w
10,0.6000683413557965,0.003730679053642903,20.0,44.93,30.0,10.0,2.0998364723704492,0.2227961375726204,0.9202884041263272,0.13540326878230846,1.8344199568517245,0.18731026947027787,1.8909928033371384,0.09827706959418332,0.13537279703659627,0.2907149672856618,0.0013478217352394157,0.008777451760336313,0.011022231873434865,1.573750821124224e-05,0.0058316046908261305,0.0010997200982734657,0.0009644308607326304,0.014138515313555755,0.008066242675130507,9.024538138740509,11.510251049801562,10.761053228800334,20.0,44.93,0.0,0.25,0.13665884484987478,-0.0019803449468426795,-0.02762013644146174,0.07360910152736215,0.06548988017435671,0.056194929709667676,0.005417213124932323,-0.0005311220572580782,-0.0022071832774193793,0.004288064211828967,0.0006968324849959178,0.0031572367776767623,0.0064312570572190265,0.027986743854849543,0.012301164992555045,0.018103445580048675
11,0.6000616305237314,0.0037886981510873653,20.0,44.44,28.0,9.0,1.9990606246890434,0.23706193526117095,0.9176310569834145,0.14875899260757341,1.8142309226605722,0.19753424012940438,1.8781133619251211,0.10745968806863863,0.14237774867454833,0.286817388458941,0.002906999865260558,0.00819068699765441,0.012439345473027854,1.5508212204241234e-05,0.005551855348274248,0.0010997445413754466,0.002234604901375788,0.013524322447267917,0.009684800467043975,8.00409822605689,11.655587493802173,9.11997238143595,20.0,44.44,0.0,0.25,0.1498396071820829,0.008428396106160889,-0.020925122795391403,0.06795960785415517,0.06349247721937301,0.04660506025841753,0.004617563433017127,-0.00022449654067594656,-0.000496167816372713,0.004030469930501813,4.003316328169346e-06,0.002171587281698566,0.005409810322608753,0.021565077143987612,0.010943791590601909,0.01383410405323496
12,0.6000722278225806,0.003581806973146589,20.0,44.8,27.0,9.0,1.899826890947827,0.23238318312962472,0.8885946311236413,0.15979867119249205,1.7642560106853307,0.20303266698518257,1.8372184132583018,0.11499266451454189,0.14592358009839926,0.27666080587619046,0.0015266938898306675,0.006539123760781819,0.009087452263980176,1.5289884714691046e-05,0.005276072211629365,0.001099704039808318,0.0011736821750995502,0.012614568181362588,0.0071733588332002695,8.014443306418094,10.653533711592624,10.072767453941344,20.0,44.8,0.0,0.25,0.16430866956992934,-0.0019733870832433532,-0.0174852823042461,0.07690335443039938,0.07277433173066793,0.053167237919086244,0.00591293355855032,-0.0010037435085633064,-0.001448254841681902,0.00529503559607134,9.558952651338885e-05,0.002826185277624572,0.007017077216123116,0.03134857210992075,0.012723740458416654,0.01380178721848644
13,0.6000783828382839,0.003525461589086748,20.0,44.24,25.0,8.0,1.7995997248130224,0.22888551779916952,0.8818268802780925,0.17769370495765954,1.687752272236732,0.2163386311748856,1.7702772889718623,0.12773285812207413,0.1550967405748572,0.2801913513684673,0.000925988473749909,0.0032418962371676117,0.004749169723414221,1.507779738545189e-05,0.004997617950553167,0.0010996811012465222,0.0007743030960053421,0.011631859353516953,0.004360967417545338,7.029698774346015,8.835788305504346,12.311033609906255,20.0,44.24,0.0,0.25,0.16465697204225896,0.00752640266180624,-0.013724216238380197,0.06875324985242806,0.07202858967543085,0.05414204383648865,0.004726034322084494,-0.000582110477997325,-0.0007600867100583652,0.005187047574334012,0.0009147269422818641,0.0029307562571390428,0.006421919076778774,0.023275260611740945,0.009713013925269092,0.012427463243806697
14,0.6000740158279221,0.0035218724060611896,20.0,44.64,24.0,8.0,1.6995323823384545,0.21665347144424965,0.8500953422632651,0.19016140567337408,1.6283589881269231,0.2198879531225921,1.7207653085284802,0.13690594169924486,0.15796498630089023,0.27010995081486294,0.0014588734308911113,0.003675926008899279,0.00787694590906677,1.4874970879753434e-05,0.004719746960988725,0.0010996953710697152,0.0012197451399592863,0.01103782914721292,0.006755498710218553,7.011644406362422,9.198735378111127,9.158324569649265,20.0,44.64,0.0,0.25,0.16567065774029582,-0.0006282467375885145,-0.004614853891632868,0.06388424823682969,0.06563841913582585,0.0472489682112825,0.004080369007774166,5.585213684024185e-05,-0.0003756205279814007,0.004307527796750462,0.0007381900234662169,0.0022320119805946986,0.005309954392559663,0.015465879321240678,0.01932946039395435,0.007497953886533953
15,0.6000702897040434,0.003506214311428607,20.0,43.99,22.0,7.0,1.6000793263985036,0.20152851808881736,0.8355996320052096,0.20247750345738164,1.5420820925365497,0.22238970224198643,1.6433632959780113,0.14482666223581578,0.1587916003405997,0.2573768524173458,0.000548987942888579,0.0012943245795460784,0.005926753200557966,1.4682304465233272e-05,0.004443530152932735,0.0010997082546893042,0.0005077771387233154,0.010266487947537187,0.005659310218307652,6.060118159762189,8.193503485064848,8.854779946707982,20.0,43.99,0.0,0.25,0.1480833682707263,-0.007121508992007278,0.006047311356548754,0.05972482346734573,0.05424573338538792,0.044774594305169085,0.0035663110920742635,0.0006339046726134673,-6.283720581526593e-05,0.002941986293396764,0.00011487715478644311,0.0020043464618670955,0.004256321923669062,0.02171387169403065,0.00823701057319816,0.011643077258669985
16,0.6000704052394598,0.0034425424006082842,20.0,44.43,21.0,7.0,1.500012361970531,0.18369126953708098,0.7951445135459554,0.22146359158049583,1.4762761385796612,0.2289875747859428,1.5867626776029633,0.1576656001976031,0.16303564142331115,0.24811857965230116,0.001154027308278666,0.00460092734743446,0.006111379516435942,1.449775849472986e-05,0.0041655948917197665,0.0010997057468833458,0.001067316128815789,0.009980949912066186,0.005818570003656091,6.013258927882842,10.602056281151318,8.693195909766953,20.0,44.43,0.0,0.25,0.14294719622140492,0.012345272198587625,-0.01570794104672896,0.07649328197115,0.07420869159267429,0.0729452905533124,0.005850024638173712,0.00037029063596689065,-0.0010773548251806727,0.005505802824411611,0.0002787268299285885,0.005319926380871165,0.008337876921728243,0.020604971614097786,0.017202522029004005,0.01905688049681837
17,0.6000705976734856,0.0034875247815390653,20.0,44.93,20.0,6.0,1.3997832093614249,0.16814967943765466,0.759813577125998,0.24156708874830807,1.3876290792067139,0.23740851712857264,1.5075525510605003,0.17105838146397423,0.1687017772435922,0.2610019619547378,0.0007689083088095603,0.004823421040304753,0.006422462799133583,1.4322744793843503e-05,0.0038872837075318236,0.001099703311622709,0.0008067525387270992,0.009547292940528657,0.00676711236982776,5.020826820204134,11.428430000621553,6.782678975108955,20.0,44.93,0.0,0.25,0.17647332547521002,0.015575210565636311,-0.02026674691448997,0.09011637294153002,0.08432666128806553,0.07648641701493748,0.0081193319194951,-0.00010656709287572938,-0.0009595743000585331,0.007109559613497948,0.001142046942423799,0.005848998668090221,0.010538945100541635,0.04926609777599669,0.014576993055040966,0.02270471088007439
18,0.6000774524006621,0.0034602935088904525,20.0,44.16,18.0,6.0,1.2999999706674177,0.15087688978556074,0.72795534475047,0.2514199285535652,1.3072089907629383,0.2335186794850767,1.4394628437340085,0.17779932255169953,0.16627092072866254,0.27523847611930846,0.0007283817977320577,0.00471884608406851,0.012018651955178051,1.4158415201191007e-05,0.00361009284059883,0.0010996766945554092,0.000764217602925919,0.008942014463787248,0.012576306443692212,5.022680130160591,11.68842572601105,5.506240179553762,20.0,44.16,0.0,0.25,0.22184830286381754,0.011241514907941872,-0.010992963584185236,0.09617384435469253,0.09352816873344176,0.07872313110503186,0.009247494139215186,0.0008622764960418295,0.001325405454071107,0.008745708015847495,0.0014414923045428206,0.00619604881067975,0.012094625482871216,0.012639142141889286,0.01754274490355282,0.02254964521834868
19,0.6000693770226536,0.003469043844013309,20.0,44.72,17.0,5.0,1.2000235553623582,0.13136082619410017,0.6880656830422446,0.25386212264834584,1.200760077235005,0.22316448613705223,1.3460810288350749,0.17995445167992374,0.15972253554045976,0.2841644666053302,0.0021074654215935775,0.003525439420238276,0.0065824784735705865,1.4004502269026343e-05,0.003332418559637393,0.0010997045042107783,0.0026165972795154273,0.008124001017461543,0.008010337266127243,4.001766437978888,10.89090956316665,5.144242627165029,20.0,44.72,0.0,0.25,0.2682415050030407,0.01992819590430837,-0.03552305830878426,0.10656154415198464,0.098364412715718,0.07602670167609231,0.011353065895394357,0.0006210205875245769,-0.0016089622866641243,0.00967360065863122,0.0012270496159897959,0.005778890261886365,0.01340277840795597,0.027357755735561453,0.019397506551612244,0.026620503585913793
